Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1664199775.2711709,47,1664212196,0,GPS1_Frame,42.312557220458984,-71.10205841064453,71.30000305175781,326763.1875,4686619.5,19,T
1664199776.271649,48,1664212197,0,GPS1_Frame,42.312564849853516,-71.10205841064453,71.19999694824219,326763.09375,4686620.5,19,T
1664199777.2716138,49,1664212198,0,GPS1_Frame,42.31256866455078,-71.10206604003906,71.19999694824219,326762.5625,4686621.0,19,T
1664199778.2711487,50,1664212199,0,GPS1_Frame,42.31257629394531,-71.1020736694336,71.0999984741211,326762.03125,4686622.0,19,T
1664199779.2714338,51,1664212140,0,GPS1_Frame,42.31258773803711,-71.10208129882812,71.0,326761.5,4686623.0,19,T
1664199780.2714431,52,1664212141,0,GPS1_Frame,42.31259536743164,-71.10208892822266,71.0,326760.96875,4686624.0,19,T
1664199781.271034,53,1664212142,0,GPS1_Frame,42.31260681152344,-71.10209655761719,70.9000015258789,326760.4375,4686625.5,19,T
1664199782.280191,54,1664212143,0,GPS1_Frame,42.31261444091797,-71.10211181640625,70.69999694824219,326759.375,4686626.5,19,T
1664199783.2713184,55,1664212144,0,GPS1_Frame,42.3126220703125,-71.10212707519531,70.69999694824219,326758.15625,4686627.0,19,T
1664199784.2703457,56,1664212145,0,GPS1_Frame,42.31262969970703,-71.10214233398438,70.5999984741211,326756.8125,4686628.0,19,T
1664199785.2708802,57,1664212146,0,GPS1_Frame,42.3126335144043,-71.10215759277344,70.69999694824219,326755.4375,4686628.5,19,T
1664199786.2692747,58,1664212147,0,GPS1_Frame,42.31263732910156,-71.10218048095703,70.69999694824219,326753.8125,4686629.0,19,T
1664199787.2722619,59,1664212148,0,GPS1_Frame,42.312644958496094,-71.1021957397461,70.5,326752.1875,4686629.5,19,T
1664199788.2717035,60,1664212149,0,GPS1_Frame,42.312644958496094,-71.10222625732422,69.69999694824219,326749.96875,4686629.5,19,T
1664199789.2715592,61,1664212150,0,GPS1_Frame,42.312644958496094,-71.10224151611328,68.80000305175781,326748.1875,4686629.5,19,T
1664199790.2708163,62,1664212151,0,GPS1_Frame,42.312644958496094,-71.10226440429688,68.30000305175781,326746.6875,4686630.0,19,T
1664199791.2681825,63,1664212152,0,GPS1_Frame,42.312652587890625,-71.10227966308594,68.30000305175781,326745.46875,4686630.5,19,T
1664199792.2697802,64,1664212153,0,GPS1_Frame,42.312660217285156,-71.102294921875,68.30000305175781,326744.375,4686631.5,19,T
1664199793.2727778,65,1664212154,0,GPS1_Frame,42.31266403198242,-71.10231018066406,68.30000305175781,326743.03125,4686632.0,19,T
1664199794.2726605,66,1664212155,0,GPS1_Frame,42.31266784667969,-71.10232543945312,68.0999984741211,326741.8125,4686632.5,19,T
1664199795.2723727,67,1664212156,0,GPS1_Frame,42.31267166137695,-71.10234069824219,67.5,326740.3125,4686633.0,19,T
1664199796.271747,68,1664212157,0,GPS1_Frame,42.31267547607422,-71.10235595703125,67.30000305175781,326739.0625,4686633.5,19,T
1664199797.2710543,69,1664212158,0,GPS1_Frame,42.31268310546875,-71.10237884521484,66.80000305175781,326737.4375,4686634.5,19,T
1664199798.2715855,70,1664212159,0,GPS1_Frame,42.31268310546875,-71.1023941040039,66.30000305175781,326735.9375,4686634.5,19,T
1664199799.2691603,71,1664212160,0,GPS1_Frame,42.312686920166016,-71.10240936279297,66.19999694824219,326734.5625,4686635.0,19,T
1664199800.2714808,72,1664212161,0,GPS1_Frame,42.31269454956055,-71.10242462158203,66.0,326733.34375,4686635.5,19,T
1664199801.271171,73,1664212162,0,GPS1_Frame,42.31269836425781,-71.1024398803711,65.9000015258789,326732.0,4686636.0,19,T
1664199802.2713091,74,1664212163,0,GPS1_Frame,42.31270217895508,-71.10245513916016,65.80000305175781,326730.78125,4686637.0,19,T
1664199803.273041,75,1664212164,0,GPS1_Frame,42.31270980834961,-71.10247039794922,65.69999694824219,326729.5625,4686637.5,19,T
1664199804.2731228,76,1664212165,0,GPS1_Frame,42.312713623046875,-71.10248565673828,65.80000305175781,326728.34375,4686638.0,19,T
1664199805.273112,77,1664212166,0,GPS1_Frame,42.312721252441406,-71.10250854492188,65.9000015258789,326726.96875,4686639.0,19,T
1664199806.272829,78,1664212167,0,GPS1_Frame,42.31272506713867,-71.10252380371094,65.9000015258789,326725.625,4686639.5,19,T
1664199807.2737646,79,1664212168,0,GPS1_Frame,42.3127326965332,-71.1025390625,65.80000305175781,326724.25,4686640.0,19,T
1664199808.273025,80,1664212169,0,GPS1_Frame,42.31273651123047,-71.10255432128906,65.69999694824219,326722.90625,4686640.5,19,T
